season,round_number,voter,submitter,points,title,artist,submitted_obscurity,submitted_energy_pct,submitted_top_tag,spotify_uri
1,,jellydru,lorimariani,1,"Just a Friend","Biz Markie",45,28,,spotify:track:3yNVfRQlUPViUh8O2V9SQn
1,,jellydru,lorimariani,2,"Don't You (Forget About Me)","Simple Minds",20,37,80s,spotify:track:6yEAAIEHu4GcUFptg5W9kI
1,,jellydru,lorimariani,1,"The Reason",Hoobastank,8,86,rock,spotify:track:58AwxWLaRHn2lTqqH9dLkU
1,,jellydru,lorimariani,2,"Dancing In the Dark","Bruce Springsteen",15,40,rock,spotify:track:7FwBtcecmlpc1sLySPXeGE
1,,jellydru,lorimariani,3,"Sultans of Swing","Dire Straits",5,46,"classic rock",spotify:track:6cr6UDpkjEaMQ80OjWqEBQ
1,,jellydru,lorimariani,6,"99 Luftballons",Nena,22,21,80s,spotify:track:2IJftBfq7pJ43tfnOR0RB3
1,,jellydru,lorimariani,1,"The Low Spark Of High-Heeled Boys",Traffic,73,,,spotify:track:1yW6y8RufwB4WEAQeip0tx
1,,jellydru,margs,4,"Low (feat. T-Pain)","Flo Rida, T-Pain",20,53,Hip-Hop,spotify:track:0CAfXk7DXMnon4gLudAp7J
1,,jellydru,margs,1,"My Heart Will Go On - Love Theme from ""Titanic""","Céline Dion",42,35,,spotify:track:33LC84JgLvK2KuW43MfaNq
1,,jellydru,margs,4,"Call Me Maybe","Carly Rae Jepsen",5,33,pop,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
1,,jellydru,margs,1,"Baby Got Back","Sir Mix-A-Lot",35,39,Hip-Hop,spotify:track:1SAkL1mYNJlaqnBQxVZrRl
1,,jellydru,margs,6,"Dos Oruguitas","Sebastian Yatra",49,9,,spotify:track:5rohUzwEoRsUvAA1Bf3DLo
1,,jellydru,margs,2,"Love On Top","Beyoncé",16,59,soul,spotify:track:1z6WtY7X4HQJvzxC4UgkSf
1,,jellydru,missmara,6,Starboy,"The Weeknd, Daft Punk",65,99,,spotify:track:7MXVkk9YMctZqd1Srtv4MB
1,,jellydru,missmara,4,"Somebody That I Used To Know","Gotye, Kimbra",3,16,indie,spotify:track:4wCmqSrbyCgxEXROQE6vtV
1,,jellydru,missmara,4,"Space Oddity - 1999 Remaster","David Bowie",27,32,,spotify:track:22yy03IdKXGRUFMQX8EfBv
1,,jellydru,mmariani13,1,"Blah Blah Blah (feat. 3OH!3)","Kesha, 3OH!3",83,60,,spotify:track:7lWUJpax919G4JdaFEVmCy
1,,jellydru,mmariani13,1,"You Never Can Tell","Chuck Berry",34,42,,spotify:track:7p6ZGUXjUe0ctAu5RNnghu
1,,jellydru,mmariani13,2,"Brimful of Asha",Cornershop,55,13,,spotify:track:1t6tQ0ETeOIDl5cscjEC55
1,,jellydru,mmariani13,3,"Good Riddance (Time of Your Life)","Green Day",12,45,acoustic,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ
1,,jellydru,mmariani13,3,"Killing Me Softly With His Song","Fugees, Ms. Lauryn Hill",79,32,,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl
1,,jellydru,mmariani13,2,"Born to Run","Bruce Springsteen",22,43,rock,spotify:track:6hTcuIQa0sxrrByu9wTD7s
1,,lorimariani,Kristin,2,"The Fox (What Does the Fox Say?)",Ylvis,49,82,,spotify:track:5HOpkTTVcmZHnthgyxrIL8
1,,lorimariani,Kristin,2,"Bohemian Rhapsody - Remastered 2011",Queen,8,38,"classic rock",spotify:track:7tFiyTwD0nx5a1eklYtX2J
1,,lorimariani,Kristin,1,"Baby Got Back","Sir Mix-A-Lot",35,39,Hip-Hop,spotify:track:1SAkL1mYNJlaqnBQxVZrRl
1,,lorimariani,Kristin,1,"Smells Like Teen Spirit",Nirvana,1,68,Grunge,spotify:track:5ghIJDpPoe3CfHMGu71E6T
1,,lorimariani,Kristin,1,"Drunk in Love (feat. JAY-Z)","Beyoncé, JAŸ-Z",88,60,,spotify:track:6jG2YzhxptolDzLHTGLt7S
1,,lorimariani,Kristin,1,Iris,"The Goo Goo Dolls",18,42,,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs
1,,lorimariani,Kristin,1,"Gangnam Style (강남스타일)",PSY,66,92,,spotify:track:03UrZgTINDqvnUMbbIMhql
1,,lorimariani,Mashew,2,Hideaway,Kiesza,35,31,,spotify:track:0c6xIDDpzE81m2q797ordA
1,,lorimariani,Mashew,2,"I Believe in a Thing Called Love","The Darkness",24,90,rock,spotify:track:756CJtQRFSxEx9jV4P9hpA
1,,lorimariani,Mashew,1,"The Suffering","Coheed and Cambria",43,13,,spotify:track:4dcUque6026WExzwJYWG7H
1,,lorimariani,Mashew,1,"Purple Haze","Jimi Hendrix",16,60,"classic rock",spotify:track:0wJoRiX5K5BxlqZTolB2LD
1,,lorimariani,Mashew,5,"Come Down","Anderson .Paak",34,72,,spotify:track:276zciJ7Fg7Jk6Ta6QuLkp
1,,lorimariani,Mashew,1,Abissama,"Incredible Polo",81,50,,spotify:track:2mNmKVBJ1U1nuPFJ5VGjCl
1,,lorimariani,Mashew,2,"Brain Stew","Green Day",12,37,"punk rock",spotify:track:1nLnpLXvl68RZCSjfkyiaa
1,,lorimariani,"Sasha Mariana",1,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",95,86,,spotify:track:7LcfRTgAVTs5pQGEQgUEzN
1,,lorimariani,"Sasha Mariana",1,"Hooked On A Feeling","Blue Swede, Björn Skifs",82,50,,spotify:track:6Ac4NVYYl2U73QiTt11ZKd
1,,lorimariani,"Sasha Mariana",1,"Blurred Lines","Robin Thicke, T.I., Pharrell Williams",83,32,,spotify:track:0n4bITAu0Y0nigrz3MFJMb
1,,lorimariani,"Sasha Mariana",1,"In Too Deep","Sum 41",13,75,"punk rock",spotify:track:1HNE2PX70ztbEl6MLxrpNL
1,,lorimariani,"Sasha Mariana",1,"Big Ship","Freddie McGregor",72,60,,spotify:track:6HpjJaxJki9ubKp4aXow8b
1,,lorimariani,"Sasha Mariana",6,vampire,"Olivia Rodrigo",1,55,"pop rock",spotify:track:1kuGVB7EU95pJObxwvfwKS
1,,lorimariani,gregamariani,3,"Party In The U.S.A.","Miley Cyrus",8,57,pop,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
1,,lorimariani,gregamariani,4,Magic,Pilot,53,27,,spotify:track:500h8jAdr7LvzzXlm1qxtK
1,,lorimariani,gregamariani,1,"That Thing You Do!","The Wonders",62,72,,spotify:track:4O6ZaZrRCFfiZZKjnrXqlk
1,,lorimariani,gregamariani,5,"Hands Down","Dashboard Confessional",29,42,,spotify:track:3Gd6RkNpDERm3rVm9xk2BZ
1,,lorimariani,gregamariani,7,"Calming Water Soundscapes","The Slumbering One",87,1,,spotify:track:1oT7twcAoXD7cC7e9yhCQs
1,,lorimariani,gregamariani,4,"Graduation March","Holiday Celebration Troupe",90,25,,spotify:track:1uaFfBstndFSw4vntlb1k7
1,,lorimariani,gregamariani,6,"Ven Conmigo (Solamente Tú)","Christina Aguilera",69,39,,spotify:track:2PYJnUWEPPP8C6b79UiwIl
1,,lorimariani,jellydru,1,"Thnks fr th Mmrs","Fall Out Boy",6,61,rock,spotify:track:3Zwu2K0Qa5sT6teCCHPShP
1,,lorimariani,jellydru,4,"All Star","Smash Mouth",14,63,rock,spotify:track:3cfOd4CMv2snFaKAnMdnvK
1,,lorimariani,jellydru,1,BIRDBRAIN,"Jamie Paige, OK Glass",85,65,,spotify:track:2DAZakhs7RRCoM6pvLpUEz
1,,lorimariani,jellydru,1,"Flight of the Crows",Jhariah,50,61,,spotify:track:2SgpLPEfLGWDMkCT9nFAO6
1,,lorimariani,jellydru,4,Femininomenon,"Chappell Roan",5,75,pop,spotify:track:11A0lCLTCw1pLyuPqYMoxX
1,,lorimariani,margs,2,"Low (feat. T-Pain)","Flo Rida, T-Pain",20,53,Hip-Hop,spotify:track:0CAfXk7DXMnon4gLudAp7J
1,,lorimariani,margs,2,"My Heart Will Go On - Love Theme from ""Titanic""","Céline Dion",42,35,,spotify:track:33LC84JgLvK2KuW43MfaNq
1,,lorimariani,margs,1,"Call Me Maybe","Carly Rae Jepsen",5,33,pop,spotify:track:3TGRqZ0a2l1LRblBkJoaDx
1,,lorimariani,margs,7,"Sugar, We're Goin Down","Fall Out Boy",8,79,"pop punk",spotify:track:2TfSHkHiFO4gRztVIkggkE
1,,lorimariani,margs,7,"Blank Space","Taylor Swift",2,53,pop,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g
1,,lorimariani,margs,1,"Baby Got Back","Sir Mix-A-Lot",35,39,Hip-Hop,spotify:track:1SAkL1mYNJlaqnBQxVZrRl
1,,lorimariani,margs,7,"Dos Oruguitas","Sebastian Yatra",49,9,,spotify:track:5rohUzwEoRsUvAA1Bf3DLo
1,,lorimariani,margs,5,"Love On Top","Beyoncé",16,59,soul,spotify:track:1z6WtY7X4HQJvzxC4UgkSf
1,,lorimariani,missmara,3,Starboy,"The Weeknd, Daft Punk",65,99,,spotify:track:7MXVkk9YMctZqd1Srtv4MB
1,,lorimariani,missmara,7,"Somebody That I Used To Know","Gotye, Kimbra",3,16,indie,spotify:track:4wCmqSrbyCgxEXROQE6vtV
1,,lorimariani,missmara,1,"Teenage Dirtbag",Wheatus,9,16,rock,spotify:track:25FTMokYEbEWHEdss5JLZS
1,,lorimariani,missmara,3,"Tiny Dancer","Elton John",17,49,"classic rock",spotify:track:2TVxnKdb3tqe1nhQWwwZCO
1,,lorimariani,missmara,0,"Space Oddity - 1999 Remaster","David Bowie",27,32,,spotify:track:22yy03IdKXGRUFMQX8EfBv
1,,lorimariani,missmara,5,"Bad Blood (feat. Kendrick Lamar) (Taylor's Version)","Taylor Swift, Kendrick Lamar",76,65,,spotify:track:6qAcApH8obo8eqatCKUHd9
1,,lorimariani,mmariani13,1,"Blah Blah Blah (feat. 3OH!3)","Kesha, 3OH!3",83,60,,spotify:track:7lWUJpax919G4JdaFEVmCy
1,,lorimariani,mmariani13,2,"You Never Can Tell","Chuck Berry",34,42,,spotify:track:7p6ZGUXjUe0ctAu5RNnghu
1,,lorimariani,mmariani13,2,"Brimful of Asha",Cornershop,55,13,,spotify:track:1t6tQ0ETeOIDl5cscjEC55
1,,lorimariani,mmariani13,1,"It's Gonna Be Me",*NSYNC,34,34,pop,spotify:track:2AW37v0bDyuOzGP3XnmFuA
1,,lorimariani,mmariani13,0,"Good Riddance (Time of Your Life)","Green Day",12,45,acoustic,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ
1,,lorimariani,mmariani13,3,"Born to Run","Bruce Springsteen",22,43,rock,spotify:track:6hTcuIQa0sxrrByu9wTD7s
1,,margs,Kristin,4,"The Fox (What Does the Fox Say?)",Ylvis,49,82,,spotify:track:5HOpkTTVcmZHnthgyxrIL8
1,,margs,Kristin,1,"Bohemian Rhapsody - Remastered 2011",Queen,8,38,"classic rock",spotify:track:7tFiyTwD0nx5a1eklYtX2J
1,,margs,Kristin,3,"Baby Got Back","Sir Mix-A-Lot",35,39,Hip-Hop,spotify:track:1SAkL1mYNJlaqnBQxVZrRl
1,,margs,Kristin,1,"Welcome to the Black Parade","My Chemical Romance",3,61,rock,spotify:track:5wQnmLuC1W7ATsArWACrgW
1,,margs,Kristin,4,"Smells Like Teen Spirit",Nirvana,1,68,Grunge,spotify:track:5ghIJDpPoe3CfHMGu71E6T
1,,margs,Kristin,1,"Drunk in Love (feat. JAY-Z)","Beyoncé, JAŸ-Z",88,60,,spotify:track:6jG2YzhxptolDzLHTGLt7S
1,,margs,Kristin,1,Iris,"The Goo Goo Dolls",18,42,,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs
1,,margs,Kristin,2,"Gangnam Style (강남스타일)",PSY,66,92,,spotify:track:03UrZgTINDqvnUMbbIMhql
1,,margs,Mashew,3,"I Believe in a Thing Called Love","The Darkness",24,90,rock,spotify:track:756CJtQRFSxEx9jV4P9hpA
1,,margs,Mashew,2,"Purple Haze","Jimi Hendrix",16,60,"classic rock",spotify:track:0wJoRiX5K5BxlqZTolB2LD
1,,margs,Mashew,2,"Come Down","Anderson .Paak",34,72,,spotify:track:276zciJ7Fg7Jk6Ta6QuLkp
1,,margs,Mashew,1,"Guerrilla Radio","Rage Against The Machine",21,41,rock,spotify:track:1wsRitfRRtWyEapl0q22o8
1,,margs,Mashew,4,"Brain Stew","Green Day",12,37,"punk rock",spotify:track:1nLnpLXvl68RZCSjfkyiaa
1,,margs,"Sasha Mariana",2,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",95,86,,spotify:track:7LcfRTgAVTs5pQGEQgUEzN
1,,margs,"Sasha Mariana",4,"Hooked On A Feeling","Blue Swede, Björn Skifs",82,50,,spotify:track:6Ac4NVYYl2U73QiTt11ZKd
1,,margs,"Sasha Mariana",3,"Blurred Lines","Robin Thicke, T.I., Pharrell Williams",83,32,,spotify:track:0n4bITAu0Y0nigrz3MFJMb
1,,margs,"Sasha Mariana",1,"In Too Deep","Sum 41",13,75,"punk rock",spotify:track:1HNE2PX70ztbEl6MLxrpNL
1,,margs,"Sasha Mariana",4,"A Bar Song (Tipsy)",Shaboozey,24,76,country,spotify:track:2FQrifJ1N335Ljm3TjTVVf
1,,margs,"Sasha Mariana",1,vampire,"Olivia Rodrigo",1,55,"pop rock",spotify:track:1kuGVB7EU95pJObxwvfwKS
1,,margs,"Sasha Mariana",4,"La Vie en rose","Édith Piaf",42,30,,spotify:track:3lAun9V0YdTlCSIEXPvfsY
1,,margs,"Sasha Mariana",2,Santeria,Sublime,7,76,ska,spotify:track:2hnMS47jN0etwvFPzYk11f
1,,margs,gregamariani,7,"Party In The U.S.A.","Miley Cyrus",8,57,pop,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
1,,margs,gregamariani,1,Magic,Pilot,53,27,,spotify:track:500h8jAdr7LvzzXlm1qxtK
1,,margs,gregamariani,3,"That Thing You Do!","The Wonders",62,72,,spotify:track:4O6ZaZrRCFfiZZKjnrXqlk
1,,margs,gregamariani,5,"Hands Down","Dashboard Confessional",29,42,,spotify:track:3Gd6RkNpDERm3rVm9xk2BZ
1,,margs,gregamariani,2,"Calming Water Soundscapes","The Slumbering One",87,1,,spotify:track:1oT7twcAoXD7cC7e9yhCQs
1,,margs,gregamariani,5,"Graduation March","Holiday Celebration Troupe",90,25,,spotify:track:1uaFfBstndFSw4vntlb1k7
1,,margs,gregamariani,5,"Ven Conmigo (Solamente Tú)","Christina Aguilera",69,39,,spotify:track:2PYJnUWEPPP8C6b79UiwIl
1,,margs,jellydru,1,"Thnks fr th Mmrs","Fall Out Boy",6,61,rock,spotify:track:3Zwu2K0Qa5sT6teCCHPShP
1,,margs,jellydru,4,"All Star","Smash Mouth",14,63,rock,spotify:track:3cfOd4CMv2snFaKAnMdnvK
1,,margs,jellydru,3,BIRDBRAIN,"Jamie Paige, OK Glass",85,65,,spotify:track:2DAZakhs7RRCoM6pvLpUEz
1,,margs,jellydru,1,"Flight of the Crows",Jhariah,50,61,,spotify:track:2SgpLPEfLGWDMkCT9nFAO6
1,,margs,jellydru,1,Femininomenon,"Chappell Roan",5,75,pop,spotify:track:11A0lCLTCw1pLyuPqYMoxX
1,,margs,lorimariani,4,"Don't You (Forget About Me)","Simple Minds",20,37,80s,spotify:track:6yEAAIEHu4GcUFptg5W9kI
1,,margs,lorimariani,2,"Dirty Little Secret","The All-American Rejects",10,86,rock,spotify:track:5lDriBxJd22IhOH9zTcFrV
1,,margs,lorimariani,1,"Losing My Religion",R.E.M.,4,12,rock,spotify:track:31AOj9sFz2gM0O3hMARRBx
1,,margs,lorimariani,3,"Dancing In the Dark","Bruce Springsteen",15,40,rock,spotify:track:7FwBtcecmlpc1sLySPXeGE
1,,margs,lorimariani,4,"Sultans of Swing","Dire Straits",5,46,"classic rock",spotify:track:6cr6UDpkjEaMQ80OjWqEBQ
1,,margs,lorimariani,3,"99 Luftballons",Nena,22,21,80s,spotify:track:2IJftBfq7pJ43tfnOR0RB3
1,,margs,lorimariani,2,"The Low Spark Of High-Heeled Boys",Traffic,73,,,spotify:track:1yW6y8RufwB4WEAQeip0tx
1,,margs,missmara,1,Starboy,"The Weeknd, Daft Punk",65,99,,spotify:track:7MXVkk9YMctZqd1Srtv4MB
1,,margs,missmara,3,"Somebody That I Used To Know","Gotye, Kimbra",3,16,indie,spotify:track:4wCmqSrbyCgxEXROQE6vtV
1,,margs,missmara,2,"Teenage Dirtbag",Wheatus,9,16,rock,spotify:track:25FTMokYEbEWHEdss5JLZS
1,,margs,missmara,1,"Tiny Dancer","Elton John",17,49,"classic rock",spotify:track:2TVxnKdb3tqe1nhQWwwZCO
1,,margs,missmara,2,"Space Oddity - 1999 Remaster","David Bowie",27,32,,spotify:track:22yy03IdKXGRUFMQX8EfBv
1,,margs,missmara,1,"Ca Plane Pour Moi","Plastic Bertrand",65,27,,spotify:track:4sf4Lq52b2iCoAgpge7a9g
1,,margs,missmara,2,"Bad Blood (feat. Kendrick Lamar) (Taylor's Version)","Taylor Swift, Kendrick Lamar",76,65,,spotify:track:6qAcApH8obo8eqatCKUHd9
1,,margs,mmariani13,1,"You Never Can Tell","Chuck Berry",34,42,,spotify:track:7p6ZGUXjUe0ctAu5RNnghu
1,,margs,mmariani13,4,"I Write Sins Not Tragedies","Panic! At The Disco",4,74,rock,spotify:track:4bPQs0PHn4xbipzdPfn6du
1,,margs,mmariani13,4,"It's Gonna Be Me",*NSYNC,34,34,pop,spotify:track:2AW37v0bDyuOzGP3XnmFuA
1,,margs,mmariani13,2,"Killing Me Softly With His Song","Fugees, Ms. Lauryn Hill",79,32,,spotify:track:0Q0IVlqMV64kNLlwjPj0Hl
1,,margs,mmariani13,5,"Born to Run","Bruce Springsteen",22,43,rock,spotify:track:6hTcuIQa0sxrrByu9wTD7s
1,,missmara,Kristin,5,"The Fox (What Does the Fox Say?)",Ylvis,49,82,,spotify:track:5HOpkTTVcmZHnthgyxrIL8
1,,missmara,Kristin,3,"Bohemian Rhapsody - Remastered 2011",Queen,8,38,"classic rock",spotify:track:7tFiyTwD0nx5a1eklYtX2J
1,,missmara,Kristin,3,"Baby Got Back","Sir Mix-A-Lot",35,39,Hip-Hop,spotify:track:1SAkL1mYNJlaqnBQxVZrRl
1,,missmara,Kristin,4,"Welcome to the Black Parade","My Chemical Romance",3,61,rock,spotify:track:5wQnmLuC1W7ATsArWACrgW
1,,missmara,Kristin,3,"Smells Like Teen Spirit",Nirvana,1,68,Grunge,spotify:track:5ghIJDpPoe3CfHMGu71E6T
1,,missmara,Kristin,1,"Drunk in Love (feat. JAY-Z)","Beyoncé, JAŸ-Z",88,60,,spotify:track:6jG2YzhxptolDzLHTGLt7S
1,,missmara,Kristin,1,Iris,"The Goo Goo Dolls",18,42,,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs
1,,missmara,Mashew,3,Hideaway,Kiesza,35,31,,spotify:track:0c6xIDDpzE81m2q797ordA
1,,missmara,Mashew,5,"Belleville rendez-vous - Version française",-M-,86,36,,spotify:track:19UacICIUpQyCSaqqUbhsU
